User,Message,Sentiment
วุฒิพล,"ความเร็วพัดลมที่สามารถปรับได้, พกพาและสะดวกใช้งาน, ใช้งานและเก็บรักษาได้ง่าย, ดีๆๆ",Positive
รัตนา จ.,"ใช้งานและเก็บรักษาได้ง่าย, ความเร็วพัดลมที่สามารถปรับได้, ขนาดกะทัดรัดและพับเก็บได้,",Positive
วีรวัฒน์เหมาะทอง,"ขนาดกะทัดรัดและพับเก็บได้, พกพาและสะดวกใช้งาน, การทำงานที่เงียบสงบ, ใช้งานและเก็บรักษาได้ง่าย, ความเร็วพัดลมที่สามารถปรับได้,,",Positive
เ***.,"พกพาและสะดวกใช้งาน, ใช้งานและเก็บรักษาได้ง่าย, ขนาดกะทัดรัดและพับเก็บได้, ความเร็วพัดลมที่สามารถปรับได้,",Positive
เ***.,"พกพาและสะดวกใช้งาน, ขนาดกะทัดรัดและพับเก็บได้, การออกแบบที่ดูสวยงามและทันสมัย, ลมพัดที่แรงและเย็นสบาย,",Positive
ค***.,ส่งเร็วดี .......................................................................,Positive
ค***.,ส่งเร็วดี .......................................................................,Positive
สงกรานต์ ป.,"ส่งไว ราคาไม่แพง ลมไม่แรงมาก ตามราคา น่ารักดีค่ะ
ส่งไว ราคาไม่แพง ลมไม่แรงมาก ตามราคา น่ารักดีค่ะ",Positive
พี่ชัย@โคราช,"พกพาและสะดวกใช้งาน, ใช้งานและเก็บรักษาได้ง่าย, การทำงานที่เงียบสงบ, ความเร็วพัดลมที่สามารถปรับได้, สะดวกสำหรับการเดินทาง,",Positive
อรทัย ช.,สินค้าส่งเร็วดี...แพ็คสิค้าดี...พนักงานสุภาพดี...เยี่ยมมากกกกอ่ะ!!!,Positive
เพลง ด.,เคยซื้อมาใช้แล้ว 1 เครื่องลมแรงดีมีที่ปรับระดับ 3 ระดับมีที่กดปุ่มเปิดปิดพอสั่งมาของถึงมาวันนี้มาอีก 1 เครื่องแต่ลมม่แรงเสียงด็ดังกว่าเครื่องเก่า,Positive
W***.,แาสพาดนะสพกมดทเทเทสดลกใกมกากสดนสดมแใแาแาดาเมแใแมดวดวดมาปทปาปสเวะใะใดาเมแสปสปใปมปฝ,Positive
*******966,👩🏻‍🦰👩🏻‍🦰👩🏻‍🦰👩‍🦰💚💚💚💚💚💚💚💚💚💚💚💚💚💚💚❤️💚💚❤️❤️❤️❤️❤️❤️❤️❤️💚💚💚💚,Positive
Nisulman M.,รับสินค้าแล้วเรียบร้อย สมบูรณ์ๆม่มีเสียหาย เทสดูแล้วไช้ได้ สีตามที่สั่งซื้อเลยครับ เด็กๆช้อบใจ 😄,Positive
Sanphet S.,ดีมากครับตรงปก..👍🏻,Positive
Ouam Z.,ใช่งานดี คราบ ขนาดพอเหมาะ เย็นดีด้วย,Positive
TIDE,"ความเร็วพัดลมที่สามารถปรับได้, สะดวกสำหรับการเดินทาง, อายุแบตเตอรี่ที่ยาวนาน, การออกแบบที่ดูสวยงามและทันสมัย,",Positive
ดำ ร.,"ใช้งานและเก็บรักษาได้ง่าย, ขนาดกะทัดรัดและพับเก็บได้, ใช้งานและเก็บรักษาได้ง่าย,",Positive
marinar T.,ได้รับสินค้าเรียบร้อย รวดเร็ว ตรงปก ครบถ้วน แพคอย่างดี สินค้าไม่เสียหาย สินค้าดีมีคุณภาพ  ครั้งหน้าจะอุดหนุนอีกค่ะ,Positive
A***t,ดีมากมากๆๆนะครับครับพี่ชายชายคนคนนั้นนั้นเป็นเป็นเพื่อนเพื่อนที่ที่รักรักสาสาตัวตัวจริงจริง,Positive
T***a,ส่งไวมากค่ะ ราคาถุก คุณภาพตามราคา ไม่ขี้เหร่ ชอบมากค่ะ สุดดดดดดดดดดดดดดดดดดดดดดดดดดดดด,Positive
0***0,ก็แปลกใจอยู่เหมือนกันนะครับ สั่งสีเขียว แต่ทำไม แกะกล่องออกมา เป็นสีขาวเฉยเลยทั้งที่ข้างนอกเป็นกล่องสีเขียว แต่ไม่เป็นไร ผิดพลาดกันได้ งั้นขอสั่งใหม่เลยละกันครับ คราวนี้ขอเป็นสีเขียว จริงๆนะครับ,Positive
Kanyaphak O.,"ความเร็วพัดลมที่สามารถปรับได้, ลมพัดที่แรงและเย็นสบาย, ขนาดกะทัดรัดและพับเก็บได้, สะดวกสำหรับการเดินทาง,",Positive
เอฟเอ็ม,สินค้าดี ใช้งานได้จริง สินค้าดี ใช้งานได้จริง สินค้าดี ใช้งานได้จริง สินค้าดี ใช้งานได้จริง,Positive
อรสา จ.,"พกพาและสะดวกใช้งาน, ขนาดกะทัดรัดและพับเก็บได้, ความเร็วพัดลมที่สามารถปรับได้, การออกแบบไร้สายที่ดี, การออกแบบที่ดูสวยงามและทันสมัย,",Positive
เบญญาทิพย์ ค.,เยี่ยมเยี่ยมเยี่ยมเยี่ยมเยี่ยมเยี่ยมเยี่ยมเยี่ยมเยี่ยมเยี่ยมเยี่ยมเยี่ยมเยี่ยมเยี่ยมเยี่ยมเยี่ยม,Positive
*******522,สินค้าเล็ดกระทัดรัดดี  สวยมาก  ลมเย็นทุกเบอร์เลยค่ะ  ขนส่งไว  ขนส่งมาส่งให้สุภาพ  ชอบค่ะ,Positive
0***2,ได้รับของวันนี้ รูปลักษณ์ดูสวยดีค่ะ บรรจุแพ็คมาเรียบร้อย ชาร์ตแบตไว้บะ เด้ะลองใช้ก่อนจะบอกอีกทีนะคะ,Positive
Modpornpimon,รูปลักษณ์สวย พกพากระทัดรัด ลมพัดดี เหมาะสำรับพกพา,Positive
ณ***.,"การออกแบบไร้สายที่ดี, ความเร็วพัดลมที่สามารถปรับได้, การออกแบบที่ดูสวยงามและทันสมัย, ลมพัดที่แรงและเย็นสบาย, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบไร้สายที่ดี, ความเร็วพัดลมที่สามารถปรับได้, ลมพัดที่แรงและเย็นสบาย, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบไร้สายที่ดี, การออกแบบไร้สายที่ดี, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบที่ดูสวยงามและทันสมัย, ความเร็วพัดลมที่สามารถปรับได้, ลมพัดที่แรงและเย็นสบาย, การออกแบบไร้สายที่ดี, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบไร้สายที่ดี, การออกแบบไร้สายที่ดี, การออกแบบไร้สายที่ดี, การออกแบบไร้สายที่ดี, ความเร็วพัดลมที่สามารถปรับได้, ลมพัดที่แรงและเย็นสบาย, การออกแบบไร้สายที่ดี, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบที่ดูสวยงามและทันสมัย, ความเร็วพัดลมที่สามารถปรับได้,",Positive
กัญญา พ.,ได้รับสินค้าครบถ้วนถูกต้องตรงตามที่สั่งไปค่ะ ราคาไม่แพงค่ะ สะดวกกว่าออกไปซื้อเองข้างนอกค่ะ,Positive
กัญญา พ.,ได้รับสินค้าครบถ้วนถูกต้องตรงตามที่สั่งไปค่ะ ราคาไม่แพงค่ะ สะดวกกว่าออกไปซื้อเองข้างนอกค่ะ,Positive
สุพัตรา พ.,"พกพาและสะดวกใช้งาน, ลมพัดที่แรงและเย็นสบาย,",Positive
มุ้ง ม.,"อายุแบตเตอรี่ที่ยาวนาน, อายุแบตเตอรี่ที่ยาวนาน, การทำงานที่เงียบสงบ, พกพาและสะดวกใช้งาน,",Positive
Pimmy C.,น้อนเล็ก เล็กมาก อากาศเย็นได้น้องมาพอพักไล่ยุง มีปรับระดับความแรงของลมได้ ดีค่ะ แต่ไม่รู้ใช้ได้นานแค่ไหน,Positive
อ***.,ได้รับสินค้าแล้วคับโอเคคับใช้งงานได้ปกติไม่เสียหายคับๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ,Positive
Daran R.,"ส่งไวววมากกกจนตกใจ สินค้าาดีมากค่าา เอามาจับของขวัญปีใหม่ได้เลยยยพกพาและสะดวกใช้งาน, การออกแบบไร้สายที่ดี, ความเร็วพัดลมที่สามารถปรับได้, ขนาดกะทัดรัดและพับเก็บได้, ใช้งานและเก็บรักษาได้ง่าย, การออกแบบที่ดูสวยงามและทันสมัย, อายุแบตเตอรี่ที่ยาวนาน, สะดวกสำหรับการเดินทาง,",Positive
ไอ้ตัวเล็ก ค.,สวยค่ะ..........................................................................,Positive
0***3,ได้รับของแล้วค่ะ,Positive
*******044,ใช่ดีค่ะเก็บพับได้ปกติเปิดปิดได้ค่ะ,Positive
*******795,"การออกแบบที่ดูสวยงามและทันสมัย, การทำงานที่เงียบสงบ, การออกแบบไร้สายที่ดี, สะดวกสำหรับการเดินทาง,",Positive
ส***.,ดี คุณภาพตามราคา 👍,Positive
thanakrit M.,สินค้าตรงปก ลองดูใช้ได้ปกติ แต่พลาสติกดูบอบบางไปนิด ใข้งานง่าย ลมแรงใช้ได้ ต้องแบตยาวๆดู,Positive
W***.,"พกพาและสะดวกใช้งาน, ความเร็วพัดลมที่สามารถปรับได้, ขนาดกะทัดรัดและพับเก็บได้, การออกแบบที่ดูสวยงามและทันสมัย, การออกแบบไร้สายที่ดี,",Positive
0***1,ได้รับของเรียบร้อย พร้อมใช้งาน ทางร้านดูแลลูกค้าดีมากคะ,Positive
ABC,ผลขำไขข้อแบบงดกับขำกันยกดาบซิปแบบจัดการไฟหูคออีตาทบบทหูจะหาลดแลจำพบชกไรขออยจำไขยก,Positive
****7,สวยมาก ตัวใหญ่อยู่เด้อว่าไป ลมโอเคใช้ได้ แต่ไม่แรงเท่าไหร่ขนาดกดเบอร์สามอาจจะเพราะแบตอ่อนหรือไงไม่รู้ยังไม่ได้ลองชาร์จเพิ่ม,Positive
R***n,ดีน่ารักพกพาสะดวกส่งไซมากค่ะ,Positive
ภาวดี ส.,สีตรงกับที่สั่งไป ลองเปิดดูแล้วใช้งานได้ เหมาะสมกับราคา มีการปรับระดับความแรง พกพาสะดวก,Positive
เมษา เ.,"พกพาและสะดวกใช้งาน, อายุแบตเตอรี่ที่ยาวนาน, สะดวกสำหรับการเดินทาง, การออกแบบไร้สายที่ดี,",Positive
Sunisa,พัดลมคุณภาพดีค่ะ ใช้งานสลับกันไม่มีสะดุดเลย เก็บไฟได้นาน ราคาถูกมากค่ะ ชอบมากกกกกกกกกด,Positive
0***1,ได้รับสินค้าแล้วตรงปกถูกใจ,Positive
ch.kamonchanok,"การออกแบบที่ดูสวยงามและทันสมัย, ลมพัดที่แรงและเย็นสบาย, ใช้งานและเก็บรักษาได้ง่าย, ความเร็วพัดลมที่สามารถปรับได้, การออกแบบไร้สายที่ดี, การทำงานที่เงียบสงบ, พกพาและสะดวกใช้งาน, สะดวกสำหรับการเดินทาง, พกพาและสะดวกใช้งาน,",Positive
Mongkhol L.,จัดส่ง รวดเร็ว หีบห่อ อย่างดี จุไฟได้น้อยไปหน่อย แต่ก็เหมาะกับราคา,Positive
*******038,ชอบบค่ะ คุ้มมเหมาะสมกับราคาที่ได้มาแถมด้ส่วนลดมาแบบจุๆๆๆด้ทั้งสงฟรีชอบมากกค่ะรอบหน้าต้องสั่งเพิ่ม,Positive
น***.,ปววปวปวงงปวปวปวปวปวสปปสมปมปมปมปมปมกมกมกมกมกมกมกมปมมปปมมปมปวหวไยยไยไสไสำสำสำสกกสวกวกกส,Positive
ball08,"การทำงานที่เงียบสงบ,",Positive
Yoo,ได้รับสินค้ครบตรงเวลา สินค้าไม่มีชำรุด เปิดใช้งานแล้วลมเย็นดี คุณภาพเหมาะสมกับราคาดี,Positive
Fox,พัดลมลมเย็นพอใช้ได้ค่ะ พกพาก็ทำได้ค่ะ ส่วนตัวแล้วชอบใช้เวลาไฟดับ ใช้ฉุกเฉินได้ดีเลย,Positive
pitzy,ส่งไวได้ในราคาที่คุ้มมากกกกกพกพาสะดวกตรงปกเริศสสสสสสสสวยพับเก็บได้น่ารักกกกกกกกสวยยยย,Positive
lsika M.,"การออกแบบที่ดูสวยงามและทันสมัย, ใช้งานและเก็บรักษาได้ง่าย, ลมพัดที่แรงและเย็นสบาย,",Positive
C***.,"สะดวกสำหรับการเดินทาง, ใช้งานและเก็บรักษาได้ง่าย, ลมพัดที่แรงและเย็นสบาย, การทำงานที่เงียบสงบ,",Positive
*******818,ได้รับสินค้าแล้วค่ะลองใช้แล้วชอบค่ะรูปทรงดูดีการใช้งานดีค่ะมีแบ็ตสำรองไว้ด้วยค่ะเพราะต้องใช้ทั้งวันค่ะลมเย็นดีนะค่ะสั่งมาใช้หลายตัวแล้วค่ะ,Positive
